phase,dataset,horizon,outer_fold,scheme,role,group_id,n,origin_min,origin_max,target_min,target_max,membership_sha256
before,rico,60,0,whole_run_group_blocked,refit_train,P3S3,166,2024-01-24 13:44:00,2024-01-24 16:29:00,2024-01-24 14:44:00,2024-01-24 17:29:00,aab74dca84b89fb02efa22ba522ed1e793e6fee26e8c8a0f8048dda2604de37d
before,rico,60,0,whole_run_group_blocked,refit_train,P3S4,166,2024-01-25 05:44:00,2024-01-25 08:29:00,2024-01-25 06:44:00,2024-01-25 09:29:00,1a456b52ffa902be007021fd524e6e400bff2fb7aad440655117cbb933ae3825
before,rico,60,0,whole_run_group_blocked,refit_train,P3S5,166,2024-01-25 21:44:00,2024-01-26 00:29:00,2024-01-25 22:44:00,2024-01-26 01:29:00,ffd85a26b1dda27b873431b80d7fc830a871345d2275eb46cce5116c25c4f455
before,rico,60,0,whole_run_group_blocked,refit_train,P4S0,166,2024-01-29 15:15:00,2024-01-29 18:00:00,2024-01-29 16:15:00,2024-01-29 19:00:00,384e31bab67f0d71af600444362fa0defd4560488b7f2a9f32c859a1f36a0cda
before,rico,60,0,whole_run_group_blocked,refit_train,P4S1,166,2024-01-29 19:15:00,2024-01-29 22:00:00,2024-01-29 20:15:00,2024-01-29 23:00:00,9c3672874c1f87cad597ebe4a545a52e04883f53ab5a1792a756c13b15c35b55
before,rico,60,0,whole_run_group_blocked,refit_train,P4S2,166,2024-01-29 23:15:00,2024-01-30 02:00:00,2024-01-30 00:15:00,2024-01-30 03:00:00,d0008933e4aec901fed01f3a5fea5bca14625dc1030efd3d1ef70791e86a4dfe
before,rico,60,0,whole_run_group_blocked,refit_train,P4S3,166,2024-01-30 03:15:00,2024-01-30 06:00:00,2024-01-30 04:15:00,2024-01-30 07:00:00,de793f171e635ee92ad37cc539ccc674bc8e2284d031eaa530a20584a979a92c
before,rico,60,0,whole_run_group_blocked,refit_train,P4S5,166,2024-01-30 11:15:00,2024-01-30 14:00:00,2024-01-30 12:15:00,2024-01-30 15:00:00,7d7f7ad276d34b10a5ec9576feab245931803edf48674ef5f44ebe32e4d40398
before,rico,60,0,whole_run_group_blocked,refit_train,P4S6,166,2024-01-30 15:15:00,2024-01-30 18:00:00,2024-01-30 16:15:00,2024-01-30 19:00:00,8baafe914447d7ac6fb74776fc93599e53793194b7168b21aa525373034b9440
before,rico,60,0,whole_run_group_blocked,refit_train,P4S7,166,2024-01-30 19:15:00,2024-01-30 22:00:00,2024-01-30 20:15:00,2024-01-30 23:00:00,6a1db9859308ccba592dbd06ecfb5f1d9bd8471775eaa608bb321743ec57f019
before,rico,60,0,whole_run_group_blocked,refit_train,P4S8,166,2024-01-30 23:15:00,2024-01-31 02:00:00,2024-01-31 00:15:00,2024-01-31 03:00:00,7b7d1f3ac98c57c5e0409cc204add221ac7a24bfcd7f5eae55b69f5a76bf034e
before,rico,60,0,whole_run_group_blocked,refit_train,P4S9,166,2024-01-31 03:15:00,2024-01-31 06:00:00,2024-01-31 04:15:00,2024-01-31 07:00:00,02f5758cb2096f896dc5b1a2a0f79ab16b37aff0cc3c28dd8069be965d7c54a2
before,rico,60,0,whole_run_group_blocked,refit_train,P4S10,166,2024-01-31 07:15:00,2024-01-31 10:00:00,2024-01-31 08:15:00,2024-01-31 11:00:00,7baeda254bbaafcbe2651382bc114e96683bfd09a9d7b997e8d5aea62548fd95
before,rico,60,0,whole_run_group_blocked,refit_train,P4S11,166,2024-01-31 11:15:00,2024-01-31 14:00:00,2024-01-31 12:15:00,2024-01-31 15:00:00,14aff51bc39478212d67811b2cd31d238bdf4527d9ce628a1d3800c5a92ca9fb
before,rico,60,0,whole_run_group_blocked,refit_train,P4S12,166,2024-01-31 15:15:00,2024-01-31 18:00:00,2024-01-31 16:15:00,2024-01-31 19:00:00,ace46d4e20ea98fe7812349b3962f4e244cb84ed86bf258ef8e1d447d94671c2
before,rico,60,0,whole_run_group_blocked,refit_train,P4S13,166,2024-01-31 19:15:00,2024-01-31 22:00:00,2024-01-31 20:15:00,2024-01-31 23:00:00,99b9eb07995d83cb7f4424654d9aaee49d78be91d73728811218ee3838723bdd
before,rico,60,0,whole_run_group_blocked,refit_train,P4S14,166,2024-01-31 23:15:00,2024-02-01 02:00:00,2024-02-01 00:15:00,2024-02-01 03:00:00,ba4b0da1ff061de99913674c6172602c3d31337be9d737c3786fbec736a3ca17
before,rico,60,0,whole_run_group_blocked,refit_train,P4S15,166,2024-02-01 03:15:00,2024-02-01 06:00:00,2024-02-01 04:15:00,2024-02-01 07:00:00,93aa23322e2d4141e94330789d742f287f24707972d5728c46fad0c16031a112
before,rico,60,0,whole_run_group_blocked,refit_train,P4S16,166,2024-02-01 07:15:00,2024-02-01 10:00:00,2024-02-01 08:15:00,2024-02-01 11:00:00,91b0907954bd0b50ce539920b770702ffd0e985510fc3f147344a79c1dee0e3c
before,rico,60,0,whole_run_group_blocked,refit_train,P4S17,166,2024-02-01 11:15:00,2024-02-01 14:00:00,2024-02-01 12:15:00,2024-02-01 15:00:00,4be2343b2e7d4d4b80b93477ef7caf8b679fb8c6ed7d87598d0826602a86fa94
before,rico,60,0,whole_run_group_blocked,refit_train,P4S18,166,2024-02-01 15:15:00,2024-02-01 18:00:00,2024-02-01 16:15:00,2024-02-01 19:00:00,14a4aa347ecd7ed4e0b67ee8a92768c9d443125422101dbe472e3752cb960474
before,rico,60,0,whole_run_group_blocked,refit_train,P4S19,166,2024-02-01 19:15:00,2024-02-01 22:00:00,2024-02-01 20:15:00,2024-02-01 23:00:00,6dcaf695a8851160d9bfea4dfb429b70ab4f08520c015b28cd00c245044f8f64
before,rico,60,0,whole_run_group_blocked,refit_train,P4S20,166,2024-02-01 23:15:00,2024-02-02 02:00:00,2024-02-02 00:15:00,2024-02-02 03:00:00,7e27734d7068208d04a35501848bf53a0ec319323c76a922565909a6bfd046ad
before,rico,60,0,whole_run_group_blocked,refit_train,P4S21,166,2024-02-02 03:15:00,2024-02-02 06:00:00,2024-02-02 04:15:00,2024-02-02 07:00:00,4718c8192859c653a68e57ffb3ed9224cba82574cf5dd309edb6fb1419d017f5
before,rico,60,0,whole_run_group_blocked,refit_train,P4S22,166,2024-02-02 07:15:00,2024-02-02 10:00:00,2024-02-02 08:15:00,2024-02-02 11:00:00,6d7bfc2ade88773a4ee8afbcb2805d65b229e0f5d44db941c1137ad4b9903910
before,rico,60,0,whole_run_group_blocked,refit_train,P4S23,166,2024-02-02 11:15:00,2024-02-02 14:00:00,2024-02-02 12:15:00,2024-02-02 15:00:00,04b7138da9f61a5dc5ebab8355f0ee97d3b7e5eed546cdbe8b8f6f61372e4447
before,rico,60,0,whole_run_group_blocked,refit_train,P4S24,166,2024-02-02 15:15:00,2024-02-02 18:00:00,2024-02-02 16:15:00,2024-02-02 19:00:00,c18166266082ff48193cc0b0f506a11f4678d88684559b411a8acb0630056e20
before,rico,60,0,whole_run_group_blocked,refit_train,P4S25,166,2024-02-02 19:15:00,2024-02-02 22:00:00,2024-02-02 20:15:00,2024-02-02 23:00:00,3498774f9b0c8fc4296fa80b5f3ec80c04323afeab580807b30144ca3e0088d7
before,rico,60,0,whole_run_group_blocked,refit_train,P4S26,166,2024-02-02 23:15:00,2024-02-03 02:00:00,2024-02-03 00:15:00,2024-02-03 03:00:00,4db86f096814aa19f8293e75322adcee4514e08336357d574e806da5170e2994
before,rico,60,0,whole_run_group_blocked,refit_train,P4S27,166,2024-02-03 03:15:00,2024-02-03 06:00:00,2024-02-03 04:15:00,2024-02-03 07:00:00,3803960b4117b169c1a39d23c618fefe8e77e34b38e601c1b9d83079be3026c0
before,rico,60,0,whole_run_group_blocked,refit_train,P4S28,166,2024-02-03 07:15:00,2024-02-03 10:00:00,2024-02-03 08:15:00,2024-02-03 11:00:00,790cd9bd5a48ebae8852be4fa840e64f9fef6250ad4edc694a6a39d428511c58
before,rico,60,0,whole_run_group_blocked,refit_train,P4S29,166,2024-02-03 11:15:00,2024-02-03 14:00:00,2024-02-03 12:15:00,2024-02-03 15:00:00,8fda906144dda7a8ad392cf45fd1cce56810676c21c66a76c81eead91343ee3a
before,rico,60,0,whole_run_group_blocked,refit_train,P4S30,166,2024-02-03 15:15:00,2024-02-03 18:00:00,2024-02-03 16:15:00,2024-02-03 19:00:00,b49a1f00cdaba657abee2e0d0d4083acb078a3d51636c648b2d495cb643d1f03
before,rico,60,0,whole_run_group_blocked,refit_train,P4S31,166,2024-02-03 19:15:00,2024-02-03 22:00:00,2024-02-03 20:15:00,2024-02-03 23:00:00,5576574930af42063ccc4330d8407c63f70609d56fcf20f8808c9d139662ce1c
before,rico,60,0,whole_run_group_blocked,refit_train,P4S32,166,2024-02-03 23:15:00,2024-02-04 02:00:00,2024-02-04 00:15:00,2024-02-04 03:00:00,4306f5d87ec668a41766ebe7b7d5d4187b3194bc0cb45a25a9c3d519c3b1919e
before,rico,60,0,whole_run_group_blocked,refit_train,P4S33,166,2024-02-04 03:15:00,2024-02-04 06:00:00,2024-02-04 04:15:00,2024-02-04 07:00:00,cbfa9c7b4328eef663ee950541ee8b5f78c37ed1b0cfbdfcf0ffb13e5642c1d0
before,rico,60,0,whole_run_group_blocked,refit_train,P4S34,166,2024-02-04 07:15:00,2024-02-04 10:00:00,2024-02-04 08:15:00,2024-02-04 11:00:00,5e4a8242b25fd15f3c82e490c4f206a6838f3b80b177be6fd97af2af1f643406
before,rico,60,0,whole_run_group_blocked,refit_train,P4S35,166,2024-02-04 11:15:00,2024-02-04 14:00:00,2024-02-04 12:15:00,2024-02-04 15:00:00,4f976e61ff58679387a1ca4035c754fa04b5a7790cb9c9ac94c4f27f25662006
before,rico,60,0,whole_run_group_blocked,refit_train,P4S36,166,2024-02-04 15:15:00,2024-02-04 18:00:00,2024-02-04 16:15:00,2024-02-04 19:00:00,6c164d400d7dd456f63c13d94c34b196369205382249e28de8236873e32940d1
before,rico,60,0,whole_run_group_blocked,refit_train,P4S37,166,2024-02-04 19:15:00,2024-02-04 22:00:00,2024-02-04 20:15:00,2024-02-04 23:00:00,a669306541cf943886c45bea63cd81ddf55b7c6241fca4dbae0831f8cc2b2c78
before,rico,60,0,whole_run_group_blocked,refit_train,P4S38,166,2024-02-04 23:15:00,2024-02-05 02:00:00,2024-02-05 00:15:00,2024-02-05 03:00:00,37ab5f15d78924b28553eaf6a09a6efc00fd82142e1b91aeb11cd51b38f4bdf5
before,rico,60,0,whole_run_group_blocked,refit_train,P4S39,166,2024-02-05 03:15:00,2024-02-05 06:00:00,2024-02-05 04:15:00,2024-02-05 07:00:00,73e54363f7cf899f61685e5c3dc59133f3094bdd88c33a7d3b9f4bd500553938
before,rico,60,0,whole_run_group_blocked,refit_train,P4S40,166,2024-02-05 07:15:00,2024-02-05 10:00:00,2024-02-05 08:15:00,2024-02-05 11:00:00,408e6e93422e6fadb38d883704549c11b7930549e7c39898ebf7e482b3e2c058
before,rico,60,0,whole_run_group_blocked,refit_train,P4S41,166,2024-02-05 11:15:00,2024-02-05 14:00:00,2024-02-05 12:15:00,2024-02-05 15:00:00,219a8d732c52c631666d26beaaaff08f24102110363b37db33398c25798cfb39
before,rico,60,0,whole_run_group_blocked,refit_train,P4S42,166,2024-02-05 15:15:00,2024-02-05 18:00:00,2024-02-05 16:15:00,2024-02-05 19:00:00,a93d60c5e67cfbe7199f97cc7f91d2eeeebed77df34b4ce953b601e1367c5eee
before,rico,60,0,whole_run_group_blocked,refit_train,P4S43,166,2024-02-05 19:15:00,2024-02-05 22:00:00,2024-02-05 20:15:00,2024-02-05 23:00:00,6e1fc550e1f470b246813ad864e0289f22a4c49d10ebcf899963f68856a0639a
before,rico,60,0,whole_run_group_blocked,refit_train,P4S44,166,2024-02-05 23:15:00,2024-02-06 02:00:00,2024-02-06 00:15:00,2024-02-06 03:00:00,13739c3695892f48d9bdb02717d2893575ea7d9ed9e076e59a44838ca8b8cda2
before,rico,60,0,whole_run_group_blocked,refit_train,P4S45,166,2024-02-06 03:15:00,2024-02-06 06:00:00,2024-02-06 04:15:00,2024-02-06 07:00:00,0a9ff9539d4d241baa5417aafd58f22bcfa26dab20c95f1e2dfcd14155723bac
before,rico,60,0,whole_run_group_blocked,refit_train,P4S46,166,2024-02-06 07:15:00,2024-02-06 10:00:00,2024-02-06 08:15:00,2024-02-06 11:00:00,3c04cb27dd47694b6a3f72a4500103ed046e8b225c2ac0dbb5070fc0449ffd49
before,rico,60,0,whole_run_group_blocked,refit_train,P4S47,166,2024-02-06 11:15:00,2024-02-06 14:00:00,2024-02-06 12:15:00,2024-02-06 15:00:00,3ae31738f8132263e001217396bfa8aa083cad068510290e80423b6a973da281
before,rico,60,0,whole_run_group_blocked,refit_train,P4S48,166,2024-02-06 15:15:00,2024-02-06 18:00:00,2024-02-06 16:15:00,2024-02-06 19:00:00,017a5eac35ff97414e20200c42b2271ae203c4315b22bead7cb5df36a4ec5b01
before,rico,60,0,whole_run_group_blocked,refit_train,P4S49,166,2024-02-06 19:15:00,2024-02-06 22:00:00,2024-02-06 20:15:00,2024-02-06 23:00:00,950ea32fe2fdee6649382c6a650f498c7629b0ddcea8a3ab551813cf3eb0cfe3
before,rico,60,0,whole_run_group_blocked,refit_train,P4S50,166,2024-02-06 23:15:00,2024-02-07 02:00:00,2024-02-07 00:15:00,2024-02-07 03:00:00,ce0e8fe3305613bd49343930c07adc39c34224ec89ef8859f0dc491d82a8190f
before,rico,60,0,whole_run_group_blocked,refit_train,P4S51,166,2024-02-07 03:15:00,2024-02-07 06:00:00,2024-02-07 04:15:00,2024-02-07 07:00:00,153d8a11c0824adb1ed23796340b32866db4aa64d35a3d1f8413c7d298b033ff
before,rico,60,0,whole_run_group_blocked,refit_train,P4S52,166,2024-02-07 07:15:00,2024-02-07 10:00:00,2024-02-07 08:15:00,2024-02-07 11:00:00,268f39907cce8fdc5ff18de3f1d72aa9d2a8405f9dbd298ee51e31086ce43477
before,rico,60,0,whole_run_group_blocked,refit_train,P4S53,166,2024-02-07 11:15:00,2024-02-07 14:00:00,2024-02-07 12:15:00,2024-02-07 15:00:00,30ca238c5a305730cf2bbf2bb1c9911521473d9d20b2cbd82bd785b052de1804
before,rico,60,0,whole_run_group_blocked,refit_train,P4S54,166,2024-02-07 15:15:00,2024-02-07 18:00:00,2024-02-07 16:15:00,2024-02-07 19:00:00,bba4d7848caa33f9759309dfdd3d667ffa5183b4e283ef1b292ec76dae2c8352
before,rico,60,0,whole_run_group_blocked,refit_train,P4S55,166,2024-02-07 19:15:00,2024-02-07 22:00:00,2024-02-07 20:15:00,2024-02-07 23:00:00,dd48cf18f3cf2d0454caa45beece2096017bf16801bd565fda7511bf46d3dfa1
before,rico,60,0,whole_run_group_blocked,refit_train,P4S56,166,2024-02-07 23:15:00,2024-02-08 02:00:00,2024-02-08 00:15:00,2024-02-08 03:00:00,831dc929dd2411fe79162063869d819ecf4ccb6d5b8798efc2c1577be328e72e
before,rico,60,0,whole_run_group_blocked,refit_train,P4S57,166,2024-02-08 03:15:00,2024-02-08 06:00:00,2024-02-08 04:15:00,2024-02-08 07:00:00,4d925fadc27c80a16b0abd55ace5236362fcb2ab6c18e092eaf477838436efba
before,rico,60,0,whole_run_group_blocked,refit_train,P4S58,166,2024-02-08 07:15:00,2024-02-08 10:00:00,2024-02-08 08:15:00,2024-02-08 11:00:00,b366225c541e46d311fa0ed1e0835833219ba4a0eb83a6884c182dfd2261150c
before,rico,60,0,whole_run_group_blocked,refit_train,P5S0,166,2024-05-08 07:15:00,2024-05-08 10:00:00,2024-05-08 08:15:00,2024-05-08 11:00:00,6dbff641c6e9f2ed09d4fadf568dd24dd4e393afb13216a3a20bb4965235b6ce
before,rico,60,0,whole_run_group_blocked,refit_train,P5S1,166,2024-05-08 11:15:00,2024-05-08 14:00:00,2024-05-08 12:15:00,2024-05-08 15:00:00,b4386766b9f8c465c43f7e49ca15615e3a0c0d9c77979274943fbdbaac736393
before,rico,60,0,whole_run_group_blocked,refit_train,P5S2,166,2024-05-08 15:15:00,2024-05-08 18:00:00,2024-05-08 16:15:00,2024-05-08 19:00:00,477251cbb5e5d57f0b26463c0b34a4707f0b997f76398d00296d3f3a4a019709
before,rico,60,0,whole_run_group_blocked,refit_train,P5S3,166,2024-05-08 19:15:00,2024-05-08 22:00:00,2024-05-08 20:15:00,2024-05-08 23:00:00,70a49760c62788be0b7fb460a5a56f6708ee085e09f936e1eaffc1b8aed989fa
before,rico,60,0,whole_run_group_blocked,refit_train,P5S4,166,2024-05-08 23:15:00,2024-05-09 02:00:00,2024-05-09 00:15:00,2024-05-09 03:00:00,620269e5e3e3efe53839b6ab2045ae51e6f1764feb433dd0b70f260047878cde
before,rico,60,0,whole_run_group_blocked,refit_train,P5S5,166,2024-05-09 03:15:00,2024-05-09 06:00:00,2024-05-09 04:15:00,2024-05-09 07:00:00,22f8a0b39d9e16b37dd601e50c561b0bf3e81c24352704aba6ae6323ae808076
before,rico,60,0,whole_run_group_blocked,refit_train,P5S6,166,2024-05-09 07:15:00,2024-05-09 10:00:00,2024-05-09 08:15:00,2024-05-09 11:00:00,ae59dafd54c95111541731dbf9f676f609d932b1f54b841e93d53561f2396bb8
before,rico,60,0,whole_run_group_blocked,refit_train,P5S7,83,2024-05-09 11:15:00,2024-05-09 12:37:00,2024-05-09 12:15:00,2024-05-09 13:37:00,fb4023e50d579f8ada32c5c2e89e1eee06d6b8033c51c3f45bfeafcb02fcda0b
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S7,83,2024-05-09 12:38:00,2024-05-09 14:00:00,2024-05-09 13:38:00,2024-05-09 15:00:00,8994e43043cc84efed2278a99bd41249564df872e91b2e29aaa7dcaaa2cc8890
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S8,166,2024-05-09 15:15:00,2024-05-09 18:00:00,2024-05-09 16:15:00,2024-05-09 19:00:00,7f51da696635db44ec9ff7329db0741db336afc6bf94a688ce3d39bc4a9d58d1
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S9,166,2024-05-09 19:15:00,2024-05-09 22:00:00,2024-05-09 20:15:00,2024-05-09 23:00:00,599fc7021654cf571d64052099c11818324e99de84f18e891346191b329f6a9c
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S10,166,2024-05-09 23:15:00,2024-05-10 02:00:00,2024-05-10 00:15:00,2024-05-10 03:00:00,3672fdded79012f5a298922fc15fb9df2a24b951a55f4790457c687b93a7fcd4
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S11,166,2024-05-10 03:15:00,2024-05-10 06:00:00,2024-05-10 04:15:00,2024-05-10 07:00:00,ccbca449f6b7d990c15ce446854196b26e51df9a46471c8d30897c456e49aaee
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S12,166,2024-05-10 07:15:00,2024-05-10 10:00:00,2024-05-10 08:15:00,2024-05-10 11:00:00,f3b0cd9e49d40996af7595dbaabb702e512b5b3057ea58ce600e0133b4233f10
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S13,166,2024-05-10 11:15:00,2024-05-10 14:00:00,2024-05-10 12:15:00,2024-05-10 15:00:00,5a94c4e61b794f6ec651dd0b7d18582c3ea53ac540e68f9ebf51b0fab324759b
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S14,166,2024-05-10 15:15:00,2024-05-10 18:00:00,2024-05-10 16:15:00,2024-05-10 19:00:00,011ce186f674c589aaa482fb907d9d10a20ca58e1954254f80a2ae5eb8f6e10c
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S15,166,2024-05-10 19:15:00,2024-05-10 22:00:00,2024-05-10 20:15:00,2024-05-10 23:00:00,38548d97746da23819eeb6482eb6333558cf8eecba60ef2bc1d96b85759a211f
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S16,166,2024-05-10 23:15:00,2024-05-11 02:00:00,2024-05-11 00:15:00,2024-05-11 03:00:00,1d8e8cc1b1110fc875ca04292243ec901edd9c56d191c7bb9f3e8454dbf4c4d2
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S17,166,2024-05-11 03:15:00,2024-05-11 06:00:00,2024-05-11 04:15:00,2024-05-11 07:00:00,f805783b7cfb86226e41d61787e2bdb040482ffa75cae432a920a5f1a7a4242a
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S18,166,2024-05-11 07:15:00,2024-05-11 10:00:00,2024-05-11 08:15:00,2024-05-11 11:00:00,d600961814804d2de8e71d7f9eea1fbaaba0143703ede18ceb330b2379c3c38d
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S19,166,2024-05-11 11:15:00,2024-05-11 14:00:00,2024-05-11 12:15:00,2024-05-11 15:00:00,c64520b7c78768ddc09a29c0e89a56e79393ca001328c6bcc6c0569b71f4ecdd
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S20,166,2024-05-11 15:15:00,2024-05-11 18:00:00,2024-05-11 16:15:00,2024-05-11 19:00:00,7d9655aa8b9e1c3f9449d737a5899db1a37acaf181641633b1d193527f68fdc2
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S21,166,2024-05-11 19:15:00,2024-05-11 22:00:00,2024-05-11 20:15:00,2024-05-11 23:00:00,3b813ef0301b65dbe1be16c2396ebd0768c1ab63756235e7c9b54f385e74995f
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S22,166,2024-05-11 23:15:00,2024-05-12 02:00:00,2024-05-12 00:15:00,2024-05-12 03:00:00,fbcc664efcd7e71dfd96f28fdfa4ffece63796f88c78f762a3514fd1c9788ab3
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S23,166,2024-05-12 03:15:00,2024-05-12 06:00:00,2024-05-12 04:15:00,2024-05-12 07:00:00,0a9943f71fbe7705457ecc074835b10128c5190a4150084d5e500320254d7fdb
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S24,166,2024-05-12 07:15:00,2024-05-12 10:00:00,2024-05-12 08:15:00,2024-05-12 11:00:00,834679f0dbbbdd09a8cfccc4ed1035e0ecb9ea1e1afeb5f8139d2c1ff403368a
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S25,166,2024-05-12 11:15:00,2024-05-12 14:00:00,2024-05-12 12:15:00,2024-05-12 15:00:00,50e4cbd1b0ea6b5cd84b60d8962700a0460a9c0b91459b53ab686c1f21fcd432
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S26,166,2024-05-12 15:15:00,2024-05-12 18:00:00,2024-05-12 16:15:00,2024-05-12 19:00:00,72356025356c1993f4ae6e68772ce3fa93ed5d79d6baaacaf9dd49deb2384f8f
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S27,166,2024-05-12 19:15:00,2024-05-12 22:00:00,2024-05-12 20:15:00,2024-05-12 23:00:00,f2a7bd3b0e8d31706664e6009eff6a5847813d36bc5012f1a8fae2de32858e91
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S28,166,2024-05-12 23:15:00,2024-05-13 02:00:00,2024-05-13 00:15:00,2024-05-13 03:00:00,9c976aaa811c518e4e6b731dbc08a9372cda2b95211ae94bf0bce0337d3571a7
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S29,166,2024-05-13 03:15:00,2024-05-13 06:00:00,2024-05-13 04:15:00,2024-05-13 07:00:00,f307e6d835a44c76d991917aa8085299e9dc07998a5b560d9ac5620df2e563d3
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S30,166,2024-05-13 07:15:00,2024-05-13 10:00:00,2024-05-13 08:15:00,2024-05-13 11:00:00,12a72302c65a6fa1202cb0161fd554318740c1213d0ab7d5f4df62d1d6f38ccd
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S31,166,2024-05-13 11:15:00,2024-05-13 14:00:00,2024-05-13 12:15:00,2024-05-13 15:00:00,45492c5ab6ed4719db8a3177d1c299f07d4cb96a886972b5f7213629283c1583
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S32,166,2024-05-13 15:15:00,2024-05-13 18:00:00,2024-05-13 16:15:00,2024-05-13 19:00:00,8d0da4817e76795895d1c1cfe3cc6d64a7f9f77faafe71e12590e6ee9a3ac7b0
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S33,166,2024-05-13 19:15:00,2024-05-13 22:00:00,2024-05-13 20:15:00,2024-05-13 23:00:00,e1677abd95b8853752eb7fea1b7c3eea1463ac3f7365d7038675f74c23a1d8e0
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S34,166,2024-05-13 23:15:00,2024-05-14 02:00:00,2024-05-14 00:15:00,2024-05-14 03:00:00,67f029cc8eab7cd12fa1e878d38e61d1804c14742fcf3ee24ceb7cb9e92f83b6
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S35,166,2024-05-14 03:15:00,2024-05-14 06:00:00,2024-05-14 04:15:00,2024-05-14 07:00:00,5938f7024883361e53ce558cc24e4ef2c179482bec5eb9091f8640400568a741
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S36,166,2024-05-14 07:15:00,2024-05-14 10:00:00,2024-05-14 08:15:00,2024-05-14 11:00:00,aedb71583ff7700d74c06d4da391ca6e3c852393ccafa3d3faacf9b8cc5562c7
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S37,166,2024-05-14 11:15:00,2024-05-14 14:00:00,2024-05-14 12:15:00,2024-05-14 15:00:00,e86a624952b18ebcd91b63698f43fdf564199e36c3000b9ed6f18f9385e00630
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S38,166,2024-05-14 15:15:00,2024-05-14 18:00:00,2024-05-14 16:15:00,2024-05-14 19:00:00,82b0bc075d87a615ee16c5765c4da28d1645109310ec74ffc968aff765a2d17f
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S39,166,2024-05-14 19:15:00,2024-05-14 22:00:00,2024-05-14 20:15:00,2024-05-14 23:00:00,8c752cee2b999b39129b033a1f065e1df179b4997c734bd1ee5c0f0b5b9d9555
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S40,166,2024-05-14 23:15:00,2024-05-15 02:00:00,2024-05-15 00:15:00,2024-05-15 03:00:00,54a66287fdab230789e649906b9e6d4772d6950ba96e7c29ce54182833467642
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S41,166,2024-05-15 03:15:00,2024-05-15 06:00:00,2024-05-15 04:15:00,2024-05-15 07:00:00,c319770e38b0c28191cc9fb991829d5f057c2c680b59596986c303e0b5320c7a
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S42,166,2024-05-15 07:15:00,2024-05-15 10:00:00,2024-05-15 08:15:00,2024-05-15 11:00:00,bd6623855b5e2ea761faab076c0b2d4888de9e7b14bc7c28a6aa28f781a00678
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S43,166,2024-05-15 11:15:00,2024-05-15 14:00:00,2024-05-15 12:15:00,2024-05-15 15:00:00,9bc142b616169ee85a57c2e8a597171623bc2a2f7e9c2af76873e3ac692ff4c5
before,rico,60,0,whole_run_group_blocked,refit_calibration,P5S44,166,2024-05-15 15:15:00,2024-05-15 18:00:00,2024-05-15 16:15:00,2024-05-15 19:00:00,3c2f163a84a00344969331b6c7b906a3cf57d1337d1418bb85f89ee6cdf1613b
