stage,category,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
context_3dff4d01d176b28344ff_v11,context_replay,0.8210672999994131,527781888,528060416,491991040,492040192,278528,529174528,3634577408,0.05,0.78125
context_3dff4d01d176b28344ff_v12,context_replay,0.0034004999906755984,528039936,528056320,491991040,492023808,16384,529174528,3672866816,0.05,0.0
context_3dff4d01d176b28344ff_v13,context_replay,0.6563330999924801,528039936,528060416,491991040,492040192,20480,529174528,3670933504,0.05,0.625
context_3dff4d01d176b28344ff_v14,context_replay,0.003145299997413531,528048128,528064512,492257280,492290048,16384,529174528,3667906560,0.05,0.0
context_3dff4d01d176b28344ff_v15,context_replay,0.6731770999904256,528048128,529379328,492257280,493359104,1331200,529440768,3618885632,0.05,0.640625
context_3dff4d01d176b28344ff_v16,context_replay,0.0028778000123566017,528306176,528322560,492257280,492290048,16384,529440768,3647705088,0.05,0.0
context_3dff4d01d176b28344ff_v17,context_replay,0.6557653000054415,528306176,528715776,492257280,493359104,409600,529506304,3622285312,0.05,0.640625
context_3dff4d01d176b28344ff_v18,context_replay,0.004045400011818856,528375808,528392192,492257280,492290048,16384,529506304,3610640384,0.05,0.0
context_3dff4d01d176b28344ff_v19,context_replay,0.687080200004857,528375808,528506880,492257280,493359104,131072,529510400,3614937088,0.05,0.640625
context_3dff4d01d176b28344ff_v2,context_replay,0.6469840999925509,527327232,527597568,491724800,491778048,270336,528707584,3631009792,0.05,0.625
context_3dff4d01d176b28344ff_v20,context_replay,0.0038960999954724684,528384000,528400384,492523520,492556288,16384,529510400,3595190272,0.05,0.0
context_3dff4d01d176b28344ff_v21,context_replay,0.7080117000004975,528441344,528785408,492691456,492740608,344064,529899520,3602087936,0.05,0.671875
context_3dff4d01d176b28344ff_v22,context_replay,0.0030002999992575496,528764928,528781312,492691456,492724224,16384,529899520,3608285184,0.05,0.0
context_3dff4d01d176b28344ff_v23,context_replay,0.6714715999987675,528764928,528785408,492691456,492740608,20480,529899520,3598135296,0.05,0.671875
context_3dff4d01d176b28344ff_v24,context_replay,0.0025210000021615997,528764928,528781312,492691456,492724224,16384,529899520,3609419776,0.05,0.0
context_3dff4d01d176b28344ff_v25,context_replay,0.671763500009547,528764928,529395712,492691456,493793280,630784,529960960,3599044608,0.05,0.625
context_3dff4d01d176b28344ff_v26,context_replay,0.6441235000093002,528834560,529637376,492957696,494067712,802816,530231296,3588120576,0.05,0.59375
context_3dff4d01d176b28344ff_v27,context_replay,0.6752897999976994,529096704,530001920,492957696,494063616,905216,530296832,3607543808,0.05,0.65625
context_3dff4d01d176b28344ff_v28,context_replay,0.7356874000106473,529162240,530300928,492957696,494059520,1138688,530362368,3585658880,0.05,0.6875
context_3dff4d01d176b28344ff_v29,context_replay,0.6595476000074996,529227776,530206720,492957696,494059520,978944,530362368,3581734912,0.05,0.640625
context_3dff4d01d176b28344ff_v3,context_replay,0.0029571999912150204,527572992,527589376,491724800,491757568,16384,528707584,3634159616,0.05,0.0
context_3dff4d01d176b28344ff_v30,context_replay,0.6538135000009788,529231872,529956864,493223936,494325760,724992,530628608,3559604224,0.05,0.640625
context_3dff4d01d176b28344ff_v31,context_replay,0.6662588000035612,529494016,530432000,493223936,494325760,937984,530628608,3586543616,0.05,0.609375
context_3dff4d01d176b28344ff_v32,context_replay,0.6448759999911999,529494016,530194432,493223936,494325760,700416,530628608,3596967936,0.05,0.625
context_3dff4d01d176b28344ff_v33,context_replay,0.6469860000070184,529494016,529920000,493223936,494325760,425984,530628608,3572969472,0.05,0.640625
context_3dff4d01d176b28344ff_v34,context_replay,0.6657069999928353,529494016,529580032,493223936,493273088,86016,530694144,3583373312,0.05,0.65625
context_3dff4d01d176b28344ff_v35,context_replay,0.7127911999996286,529559552,529874944,493223936,494329856,315392,530694144,3589627904,0.05,0.65625
context_3dff4d01d176b28344ff_v36,context_replay,0.7896817000000738,529563648,530722816,493490176,494637056,1159168,530960384,3579760640,0.05,0.703125
context_3dff4d01d176b28344ff_v37,context_replay,0.7143580000119982,529825792,530591744,493490176,494592000,765952,530960384,3572133888,0.05,0.71875
context_3dff4d01d176b28344ff_v38,context_replay,0.6201112999988254,529825792,530870272,493490176,494616576,1044480,530960384,3557797888,0.05,0.609375
context_3dff4d01d176b28344ff_v39,context_replay,0.7092604000063147,529825792,530673664,493490176,494600192,847872,530960384,3582267392,0.05,0.65625
context_3dff4d01d176b28344ff_v4,context_replay,0.6335093000088818,527572992,527675392,491724800,491790336,102400,528773120,3623821312,0.05,0.625
context_3dff4d01d176b28344ff_v40,context_replay,0.7435747999988962,529825792,530964480,493490176,494592000,1138688,531025920,3560042496,0.05,0.734375
context_3dff4d01d176b28344ff_v41,context_replay,0.6315949999989243,529891328,530268160,493490176,494608384,376832,531025920,3589279744,0.05,0.625
context_3dff4d01d176b28344ff_v42,context_replay,0.6274334000045201,529891328,530964480,493490176,494592000,1073152,531025920,3590221824,0.05,0.59375
context_3dff4d01d176b28344ff_v5,context_replay,0.6977783000038471,527638528,528777216,491724800,492826624,1138688,528838656,3617095680,0.05,0.671875
context_3dff4d01d176b28344ff_v6,context_replay,0.681138900006772,527704064,528252928,491724800,492826624,548864,528838656,3624386560,0.05,0.625
context_3dff4d01d176b28344ff_v7,context_replay,0.7149503999971785,527704064,528109568,491724800,492826624,405504,528904192,3623665664,0.05,0.65625
context_3dff4d01d176b28344ff_v8,context_replay,0.002769400001852773,527769600,527785984,491724800,491757568,16384,528904192,3630481408,0.05,0.0
context_3dff4d01d176b28344ff_v9,context_replay,0.6891281999996863,527773696,528629760,491724800,492859392,856064,528908288,3614990336,0.05,0.609375
context_41056bae96c9b317672b_v0,context_replay,0.7020756999991136,522018816,522047488,486567936,486625280,28672,523153408,3490701312,0.05,0.6875
context_41056bae96c9b317672b_v1,context_replay,0.6384437000087928,522018816,522842112,486567936,487673856,823296,523153408,3492749312,0.05,0.59375
context_41056bae96c9b317672b_v10,context_replay,0.0034103000070899725,522551296,522567680,486834176,486866944,16384,523677696,3508256768,0.05,0.015625
context_41056bae96c9b317672b_v11,context_replay,0.7051918999932241,522551296,523890688,486834176,488308736,1339392,523952128,3489849344,0.05,0.703125
context_41056bae96c9b317672b_v12,context_replay,0.0024259999918285757,522817536,522833920,487206912,487239680,16384,523952128,3502821376,0.05,0.0
context_41056bae96c9b317672b_v13,context_replay,0.6800019999936922,522817536,523911168,487206912,488329216,1093632,523952128,3472019456,0.05,0.671875
context_41056bae96c9b317672b_v14,context_replay,0.002953000002889894,522817536,522817536,487206912,487206912,0,523952128,3709693952,0.05,0.0
context_41056bae96c9b317672b_v15,context_replay,0.6350806999980705,522817536,524165120,487206912,488316928,1347584,524218368,3704897536,0.05,0.609375
context_41056bae96c9b317672b_v16,context_replay,0.0038874000019859523,523087872,523104256,487206912,487239680,16384,524218368,3709222912,0.05,0.0
context_41056bae96c9b317672b_v17,context_replay,0.6339500000030966,523087872,523173888,487206912,487256064,86016,524288000,3682197504,0.05,0.640625
context_41056bae96c9b317672b_v18,context_replay,0.002458999995724298,523153408,523169792,487206912,487239680,16384,524288000,3709595648,0.05,0.015625
context_41056bae96c9b317672b_v19,context_replay,0.6583156999986386,523153408,524201984,487206912,488308736,1048576,524288000,3688423424,0.05,0.65625
context_41056bae96c9b317672b_v2,context_replay,0.6347581999871181,522018816,522817536,486567936,487669760,798720,523218944,3504214016,0.05,0.640625
context_41056bae96c9b317672b_v20,context_replay,0.002282400004332885,523157504,523173888,487473152,487505920,16384,524288000,3699245056,0.05,0.0
context_41056bae96c9b317672b_v21,context_replay,0.7028514999983599,523157504,523526144,487473152,488574976,368640,524554240,3685761024,0.05,0.65625
context_41056bae96c9b317672b_v22,context_replay,0.0031426999921677634,523419648,523436032,487473152,487505920,16384,524554240,3696099328,0.05,0.0
context_41056bae96c9b317672b_v23,context_replay,0.642606599998544,523419648,524214272,487473152,488599552,794624,524554240,3701256192,0.05,0.625
context_41056bae96c9b317672b_v24,context_replay,0.003009699998074211,523419648,523436032,487473152,487505920,16384,524554240,3721502720,0.05,0.0
context_41056bae96c9b317672b_v25,context_replay,0.6336519999895245,523423744,523976704,487473152,488628224,552960,524554240,3691831296,0.05,0.609375
context_41056bae96c9b317672b_v26,context_replay,0.6384104999888223,523427840,524824576,487739392,488841216,1396736,524890112,3717152768,0.05,0.609375
context_41056bae96c9b317672b_v27,context_replay,0.7143882999953348,523755520,524894208,487739392,488841216,1138688,524955648,3695124480,0.05,0.6875
context_41056bae96c9b317672b_v28,context_replay,0.633817399997497,523821056,524894208,487739392,488845312,1073152,524955648,3651506176,0.05,0.625
context_41056bae96c9b317672b_v29,context_replay,0.679491799994139,523821056,524894208,487739392,488841216,1073152,524955648,3674021888,0.05,0.609375
context_41056bae96c9b317672b_v3,context_replay,0.6280792999896221,522084352,523186176,486567936,487669760,1101824,523546624,3518754816,0.05,0.578125
context_41056bae96c9b317672b_v30,context_replay,0.6511841000028653,523821056,524636160,487739392,488857600,815104,525021184,3683028992,0.05,0.640625
context_41056bae96c9b317672b_v31,context_replay,0.6708198999986053,523890688,525225984,488005632,489115648,1335296,525287424,3673034752,0.05,0.6875
context_41056bae96c9b317672b_v32,context_replay,0.6796997000055853,524152832,524308480,488005632,489107456,155648,525287424,3680043008,0.05,0.625
context_41056bae96c9b317672b_v33,context_replay,0.6827728000062052,524152832,524476416,488005632,489107456,323584,525352960,3682676736,0.05,0.640625
context_41056bae96c9b317672b_v34,context_replay,0.7051360000041313,524222464,524931072,488005632,489115648,708608,525357056,3662983168,0.05,0.71875
context_41056bae96c9b317672b_v35,context_replay,0.6830570000020089,524222464,524996608,488005632,489111552,774144,525357056,3680702464,0.05,0.65625
context_41056bae96c9b317672b_v36,context_replay,0.6695027000096161,524222464,524865536,488005632,489115648,643072,525418496,3690692608,0.05,0.65625
context_41056bae96c9b317672b_v37,context_replay,0.9065074999962235,524292096,524865536,488271872,489377792,573440,525688832,3678724096,0.05,0.8125
context_41056bae96c9b317672b_v38,context_replay,0.6652403000043705,524554240,525307904,488271872,489373696,753664,525688832,3680415744,0.05,0.59375
context_41056bae96c9b317672b_v39,context_replay,0.6994891999929678,524554240,525422592,488271872,489373696,868352,525688832,3659550720,0.05,0.65625
context_41056bae96c9b317672b_v4,context_replay,0.6439100999996299,522412032,522735616,486567936,487669760,323584,523612160,3493347328,0.05,0.65625
context_41056bae96c9b317672b_v40,context_replay,0.7007774000085192,524554240,525193216,488271872,489373696,638976,525688832,3682865152,0.05,0.625
context_41056bae96c9b317672b_v41,context_replay,0.6766608000034466,524554240,524574720,488271872,488321024,20480,525688832,3654647808,0.05,0.625
context_41056bae96c9b317672b_v42,context_replay,0.6664994999882765,524558336,525488128,488271872,489373696,929792,525688832,3664474112,0.05,0.671875
context_41056bae96c9b317672b_v5,context_replay,0.6142526999901747,522477568,522805248,486567936,487682048,327680,523612160,3480371200,0.05,0.59375
context_41056bae96c9b317672b_v6,context_replay,0.622351099998923,522477568,522518528,486567936,486637568,40960,523612160,3477827584,0.05,0.609375
context_41056bae96c9b317672b_v7,context_replay,0.002677999989828095,522477568,522493952,486567936,486600704,16384,523612160,3473903616,0.05,0.0
context_41056bae96c9b317672b_v8,context_replay,0.002352499999688007,522481664,522498048,486567936,486600704,16384,523612160,3473481728,0.05,0.0
context_41056bae96c9b317672b_v9,context_replay,0.6819758000056027,522481664,522563584,486567936,486617088,81920,523677696,3464298496,0.05,0.65625
context_43215c024e194c1820d4_v0,context_replay,0.7133558000059566,510926848,510947328,472547328,472596480,20480,512061440,3606294528,0.05,0.703125
context_43215c024e194c1820d4_v1,context_replay,0.0026040000084321946,510926848,510943232,472547328,472580096,16384,512061440,3612622848,0.05,0.0
context_43215c024e194c1820d4_v10,context_replay,0.0032814000005600974,508649472,508665856,472813568,472846336,16384,512331776,3704205312,0.05,0.0
context_43215c024e194c1820d4_v11,context_replay,0.6614369000017177,508649472,508956672,472813568,473944064,307200,512331776,3729920000,0.05,0.59375
context_43215c024e194c1820d4_v12,context_replay,0.0030048999906284735,508657664,508674048,472813568,472846336,16384,512331776,3710205952,0.05,0.0
context_43215c024e194c1820d4_v13,context_replay,0.680048700000043,508665856,509530112,472813568,473915392,864256,512331776,3715448832,0.05,0.640625
context_43215c024e194c1820d4_v14,context_replay,0.002670899993972853,508735488,508751872,473079808,473112576,16384,512331776,3718410240,0.05,0.0
context_43215c024e194c1820d4_v15,context_replay,0.6827023999940138,508739584,509022208,473079808,473128960,282624,512331776,3709878272,0.05,0.671875
context_43215c024e194c1820d4_v16,context_replay,0.003261899997596629,509009920,509026304,473346048,473378816,16384,512331776,3723571200,0.05,0.015625
context_43215c024e194c1820d4_v17,context_replay,0.8130674999993062,509009920,509304832,473346048,473407488,294912,512331776,3719299072,0.05,0.796875
context_43215c024e194c1820d4_v18,context_replay,0.003061600000364706,509296640,509313024,473489408,473522176,16384,512331776,3767504896,0.05,0.0
context_43215c024e194c1820d4_v19,context_replay,0.7176443000062136,509296640,510083072,473489408,474591232,786432,512331776,3741196288,0.05,0.671875
context_43215c024e194c1820d4_v2,context_replay,0.0036140000011073425,510926848,510943232,472547328,472580096,16384,512061440,3589656576,0.05,0.0
context_43215c024e194c1820d4_v20,context_replay,0.0029476999916369095,509300736,509317120,473489408,473522176,16384,512331776,3717664768,0.05,0.0
context_43215c024e194c1820d4_v21,context_replay,0.6687196999992011,509300736,510443520,473489408,474615808,1142784,512331776,3744362496,0.05,0.671875
context_43215c024e194c1820d4_v22,context_replay,0.0027303999959258363,509374464,509390848,473755648,473788416,16384,512331776,3740299264,0.05,0.0
context_43215c024e194c1820d4_v23,context_replay,0.6885602999973344,509374464,509681664,473755648,473825280,307200,512331776,3730972672,0.05,0.6875
context_43215c024e194c1820d4_v24,context_replay,0.003268300002673641,509640704,509657088,473755648,473788416,16384,512331776,3727335424,0.05,0.0
context_43215c024e194c1820d4_v25,context_replay,0.6757328999956371,509644800,509681664,473755648,473804800,36864,512331776,3699470336,0.05,0.671875
context_43215c024e194c1820d4_v26,context_replay,0.7063420000049518,509661184,510414848,473755648,474857472,753664,512331776,3700125696,0.05,0.671875
context_43215c024e194c1820d4_v27,context_replay,0.7087748000049032,509681664,510795776,473755648,474882048,1114112,512331776,3690246144,0.05,0.703125
