dataset,horizon,outer_fold,model_seed,source_run,source_hash,protocol_hash,target_units,physical_minutes,unit,phase,candidate_id,inner_fold,n_train,train_row_id_hash,validation_row_id_hash,parameters,seed,final_epochs,event,pid,estimator_class,seconds,baseline_rss_bytes,peak_rss_bytes,baseline_private_bytes,peak_private_bytes,incremental_peak_rss_bytes,lifetime_peak_rss_bytes,min_available_ram_bytes,sample_interval_seconds,process_cpu_seconds
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,tuning,0,1.0,14850,1db2ba402aa2b65d456f4876a5d18685d45d1cba74149dd2d2b836f4d6271236,5724da39b1139fa526425cdabfa0f0d20dfe98d3ed1908563481ca92397bf6d7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,23468,src.attention_lstm.AttentionLSTM,20.27855190000264,605306880.0,620572672.0,650633216.0,660500480.0,15265792.0,621993984.0,6123589632.0,0.05,20.0625
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,tuning,1,0.0,7425,09bfc778af99ccdd34b77852189def55606e9b728f060535fdc7f81b71369418,70237a8970901bb66894c02bc2849e0989d1b933abc32aaa098348c84567e331,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,23468,,,,,,,,,,,
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,tuning,1,0.0,7425,09bfc778af99ccdd34b77852189def55606e9b728f060535fdc7f81b71369418,70237a8970901bb66894c02bc2849e0989d1b933abc32aaa098348c84567e331,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,23468,src.attention_lstm.AttentionLSTM,13.208058999996865,608436224.0,621293568.0,652374016.0,661422080.0,12857344.0,622338048.0,6096494592.0,0.05,13.078125
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,tuning,1,1.0,14850,1db2ba402aa2b65d456f4876a5d18685d45d1cba74149dd2d2b836f4d6271236,5724da39b1139fa526425cdabfa0f0d20dfe98d3ed1908563481ca92397bf6d7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,23468,,,,,,,,,,,
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,tuning,1,1.0,14850,1db2ba402aa2b65d456f4876a5d18685d45d1cba74149dd2d2b836f4d6271236,5724da39b1139fa526425cdabfa0f0d20dfe98d3ed1908563481ca92397bf6d7,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,23468,src.attention_lstm.AttentionLSTM,20.285940700006904,592314368.0,623513600.0,623767552.0,664322048.0,31199232.0,623579136.0,6112358400.0,0.05,20.046875
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,final_fit,0,,22285,cf3b191cdd9b3e80cdd0179df59805c04fb6e4785e4b41dfb8397856bb8a3f4d,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,6.0,started,23468,,,,,,,,,,,
pleia_energy,3,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,ea1016cbfb305bdfde318375e6472c7c5d7145352608bf0c9e57461d1aade77a,kWh per 10 minutes,30,pleia_energy_h3_f1_s42_attention_lstm,final_fit,0,,22285,cf3b191cdd9b3e80cdd0179df59805c04fb6e4785e4b41dfb8397856bb8a3f4d,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,6.0,complete,23468,src.attention_lstm.AttentionLSTM,13.500335300006554,617787392.0,621752320.0,658698240.0,662749184.0,3964928.0,623579136.0,6102642688.0,0.05,13.296875
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,0,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,0,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,18768,xgboost.sklearn.XGBRegressor,0.6341166000056546,385421312.0,490307584.0,341671936.0,513478656.0,104886272.0,491429888.0,6282088448.0,0.05,0.28125
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,0,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,0,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,18768,xgboost.sklearn.XGBRegressor,0.44836160000704695,491479040.0,496943104.0,514457600.0,519921664.0,5464064.0,496943104.0,6252326912.0,0.05,0.453125
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,1,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,1,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,18768,xgboost.sklearn.XGBRegressor,0.44629530000383966,494669824.0,497238016.0,517607424.0,520187904.0,2568192.0,498208768.0,6236241920.0,0.05,0.421875
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,1,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,tuning,1,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,18768,xgboost.sklearn.XGBRegressor,0.6691031000082148,494850048.0,501014528.0,517750784.0,523984896.0,6164480.0,502063104.0,6283649024.0,0.05,0.671875
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,final_fit,0,,22280,534b6705b6f949cec691661bfef771cb33d1e1d554085a958b7a2dec7df0c285,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_xgboost,final_fit,0,,22280,534b6705b6f949cec691661bfef771cb33d1e1d554085a958b7a2dec7df0c285,,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,18768,xgboost.sklearn.XGBRegressor,0.6231422999990173,497242112.0,504901632.0,520208384.0,527880192.0,7659520.0,504909824.0,6233550848.0,0.05,0.65625
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,0,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,0,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,18768,src.attention_lstm.AttentionLSTM,10.26805250000325,499892224.0,612491264.0,524005376.0,651321344.0,112599040.0,612491264.0,6134915072.0,0.05,10.140625
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,0,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,0,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,,complete,18768,src.attention_lstm.AttentionLSTM,13.597033599988208,608575488.0,618344448.0,648351744.0,658186240.0,9768960.0,621158400.0,6126845952.0,0.05,13.484375
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,1,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,1,0.0,7420,ea2a894c92f7dc5e3158eb9526e706c48210ed4395d4720c73176a4097e3484e,b06a56c98243f2d42a23f0ced91bf9b4aed186f9c20de45a1a444daa3bbb8a91,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,18768,src.attention_lstm.AttentionLSTM,11.302194600008079,589701120.0,618803200.0,620576768.0,657440768.0,29102080.0,621158400.0,6120976384.0,0.05,11.09375
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,1,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,tuning,1,1.0,14841,5816f92f5858769680249ceb6a79348e8534b26f212bbcbaa7f3a963563c0306,678659c49b366888d0e7f4b69e3c1f856f6cde06a8c38c4bd27a8613e723ef53,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.0005, 'max_epochs': 30, 'patience': 5}",42,,complete,18768,src.attention_lstm.AttentionLSTM,18.54191169999831,589459456.0,620052480.0,619925504.0,659701760.0,30593024.0,621158400.0,6126219264.0,0.05,18.328125
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,final_fit,0,,22280,534b6705b6f949cec691661bfef771cb33d1e1d554085a958b7a2dec7df0c285,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,4.0,started,18768,,,,,,,,,,,
pleia_energy,6,1,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h6_f1_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,417858dcf4d96f77c485476c9067e3e3303649e81c8a6bfe1533aa4215559e66,kWh per 10 minutes,60,pleia_energy_h6_f1_s42_attention_lstm,final_fit,0,,22280,534b6705b6f949cec691661bfef771cb33d1e1d554085a958b7a2dec7df0c285,,"{'hidden_size': 64, 'dropout': 0.2, 'batch_size': 256, 'learning_rate': 0.001, 'max_epochs': 30, 'patience': 5}",42,4.0,complete,18768,src.attention_lstm.AttentionLSTM,8.666281999991043,606998528.0,618692608.0,651857920.0,658739200.0,11694080.0,621158400.0,6146891776.0,0.05,8.625
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,0,0.0,9902,78f4d5d3fee6057d1612d9f24e356b33ed9fbcdd7153ea4c0444e7cc2c9b1de6,1f960705267fa94ae351564a211643c000fc50c81936c352255116862ea817ec,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,25616,,,,,,,,,,,
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,0,0.0,9902,78f4d5d3fee6057d1612d9f24e356b33ed9fbcdd7153ea4c0444e7cc2c9b1de6,1f960705267fa94ae351564a211643c000fc50c81936c352255116862ea817ec,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,25616,xgboost.sklearn.XGBRegressor,0.8292882000096142,389238784.0,496664576.0,345149440.0,521289728.0,107425792.0,496717824.0,6257987584.0,0.05,0.390625
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,0,1.0,19804,22de32749a859273583f34823dc646632dc3ff8323ccb6559db8c2c9a911788a,94920b1f75baa21f3c9100bce294896babcb33150cd28799532fdd3d0fa224bb,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,25616,,,,,,,,,,,
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,0,1.0,19804,22de32749a859273583f34823dc646632dc3ff8323ccb6559db8c2c9a911788a,94920b1f75baa21f3c9100bce294896babcb33150cd28799532fdd3d0fa224bb,"{'n_estimators': 400, 'max_depth': 3, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,25616,xgboost.sklearn.XGBRegressor,0.5791711999918334,495316992.0,504201216.0,519733248.0,528658432.0,8884224.0,504205312.0,6196658176.0,0.05,0.546875
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,1,0.0,9902,78f4d5d3fee6057d1612d9f24e356b33ed9fbcdd7153ea4c0444e7cc2c9b1de6,1f960705267fa94ae351564a211643c000fc50c81936c352255116862ea817ec,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,25616,,,,,,,,,,,
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,1,0.0,9902,78f4d5d3fee6057d1612d9f24e356b33ed9fbcdd7153ea4c0444e7cc2c9b1de6,1f960705267fa94ae351564a211643c000fc50c81936c352255116862ea817ec,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,complete,25616,xgboost.sklearn.XGBRegressor,0.5373746999975992,501178368.0,504115200.0,525586432.0,528556032.0,2936832.0,505118720.0,6217093120.0,0.05,0.53125
pleia_energy,3,0,42,smart_building_conformal/outputs/matched_forecasting005/pleia_energy_h3_f0_s42_v1,a94b3835135749e2f18b89fb6017d8d0b8b9d419cb0a1f9be11122d93d0a217f,2e37fb412c09adb797cf213fb68ba4743e8055bd1855b5adbd4fe19f50def205,kWh per 10 minutes,30,pleia_energy_h3_f0_s42_xgboost,tuning,1,1.0,19804,22de32749a859273583f34823dc646632dc3ff8323ccb6559db8c2c9a911788a,94920b1f75baa21f3c9100bce294896babcb33150cd28799532fdd3d0fa224bb,"{'n_estimators': 400, 'max_depth': 5, 'learning_rate': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 1, 'reg_lambda': 1.0, 'reg_alpha': 0.0}",42,,started,25616,,,,,,,,,,,
